date,lat,lon,CO_mol_per_m2,qa_value
,23.020811,107.60136,0.047978878,0.7
,23.06642,107.80449,0.048000917,0.7
,23.474075,109.97263,0.04927664,0.7
,21.331394,102.05927,0.06919171,0.7
,21.376116,102.17294,0.04499897,0.7
,21.41977,102.28468,0.04250929,0.7
,21.462393,102.394585,0.04617298,0.7
,21.504028,102.50271,0.04649494,0.7
,21.544714,102.60913,0.034210335,0.7
,21.584484,102.71392,0.04948347,0.7
,21.623371,102.81714,0.044517122,0.7
,21.66141,102.918846,0.049406253,0.7
,21.69863,103.019104,0.05406265,0.7
,21.735058,103.117966,0.05182219,0.7
,21.770725,103.21548,0.040593542,0.7
,21.805656,103.31169,0.04870628,0.7
,21.839878,103.40666,0.045187496,0.7
,21.873411,103.500435,0.044772472,0.7
,21.906282,103.59305,0.06328662,0.7
,21.938513,103.68455,0.04315258,0.7
,21.970123,103.77498,0.04605953,0.7
,22.001133,103.864365,0.050460625,0.7
,22.090752,104.12669,0.046217795,0.7
,22.119547,104.21231,0.052862123,0.7
,22.147831,104.29706,0.05237966,0.7
,22.256166,104.62803,0.047253754,0.7
,22.28212,104.708916,0.0529847,0.7
,22.30765,104.7891,0.056227423,0.7
,22.332767,104.86862,0.055572815,0.7
,22.381811,105.025764,0.053599194,0.7
,22.40576,105.10343,0.053975534,0.7
,22.429342,105.18053,0.048231713,0.7
,22.452568,105.257065,0.043162517,0.7
,22.475449,105.33308,0.04405423,0.7
,22.49799,105.40857,0.052249186,0.7
,22.520205,105.48358,0.047007672,0.7
,22.5421,105.55812,0.046580967,0.7
,22.563688,105.6322,0.04801031,0.7
,22.584972,105.70586,0.040091336,0.7
,22.605965,105.77909,0.04856282,0.7
,22.62667,105.85193,0.03713158,0.7
,22.726177,106.21074,0.05464739,0.7
,22.745321,106.28154,0.05324326,0.7
,22.764229,106.35205,0.0449547,0.7
,22.782906,106.422295,0.051378474,0.7
,22.801357,106.49229,0.043628316,0.7
,21.380157,102.044876,0.077674925,0.7
,21.424892,102.15858,0.04436477,0.7
,21.46856,102.270355,0.044526022,0.7
,21.511196,102.38029,0.041872114,0.7
,21.552845,102.48844,0.045453027,0.7
,21.593542,102.5949,0.037249416,0.7
,21.633324,102.69972,0.045452185,0.7
,21.672222,102.80297,0.047785223,0.7
,21.710272,102.90471,0.044049185,0.7
,21.747503,103.00499,0.046505902,0.7
,21.783943,103.10388,0.050303176,0.7
,21.81962,103.20142,0.03751568,0.7
,21.85456,103.29767,0.049524687,0.7
,21.888792,103.39267,0.04724277,0.7
,21.922337,103.48647,0.04488396,0.7
,21.955217,103.57912,0.062515646,0.7
,21.987455,103.67064,0.039938528,0.7
,22.019073,103.76109,0.050463513,0.7
,22.050093,103.85052,0.050291512,0.7
,22.08053,103.938934,0.04112334,0.7
,22.110405,104.0264,0.033001594,0.7
,22.139736,104.11293,0.043849174,0.7
,22.16854,104.19857,0.05430368,0.7
,22.19683,104.28334,0.05191718,0.7
,22.305195,104.614426,0.04714465,0.7
,22.331156,104.695335,0.053123575,0.7
,22.356691,104.77555,0.05542064,0.7
,22.381815,104.855095,0.056007024,0.7
,22.406538,104.934006,0.05473981,0.7
,22.43087,105.01229,0.059969828,0.7
,22.454826,105.08998,0.0478233,0.7
,22.478415,105.1671,0.04719555,0.7
,22.501646,105.24367,0.048867412,0.7
,22.52453,105.3197,0.042392287,0.7
,22.54708,105.395226,0.050364546,0.7
,22.5693,105.47026,0.04729121,0.7
,22.5912,105.54482,0.044978745,0.7
,22.612791,105.61893,0.046731055,0.7
,22.63408,105.692604,0.046506673,0.7
,22.655079,105.76587,0.047938634,0.7
,22.675789,105.83873,0.037087783,0.7
,22.696222,105.91121,0.041284118,0.7
,21.428902,102.030464,0.051913675,0.7
,21.473652,102.1442,0.047889307,0.7
,21.51733,102.25601,0.04477217,0.7
,21.559982,102.365974,0.046410516,0.7
,21.601643,102.47416,0.04431071,0.7
,21.642353,102.58065,0.036113508,0.7
,21.682146,102.6855,0.04521747,0.7
,21.721058,102.78878,0.046838127,0.7
,21.759119,102.89055,0.044217054,0.7
,21.903452,103.28363,0.045496996,0.7
,21.937693,103.37866,0.041931946,0.7
,21.971247,103.47249,0.04983601,0.7
,22.004135,103.56516,0.054452773,0.7
,22.036385,103.65672,0.041054286,0.7
,22.068012,103.7472,0.04180879,0.7
,22.09904,103.836655,0.04695766,0.7
,22.129484,103.9251,0.03344347,0.7
,22.159369,104.01259,0.034303878,0.7
,22.188707,104.099144,0.037101343,0.7
,22.217518,104.184814,0.058690198,0.7
,22.24582,104.269615,0.05211976,0.7
,22.380178,104.68174,0.0552259,0.7
,22.405722,104.76198,0.055333495,0.7
,22.430851,104.84155,0.052785195,0.7
,22.455582,104.92049,0.055239633,0.7
,22.479921,104.9988,0.060954317,0.7
,22.503881,105.076515,0.050217472,0.7
,22.550714,105.230255,0.047744617,0.7
,22.573605,105.30631,0.04580496,0.7
,22.596159,105.38187,0.045330774,0.7
,22.618383,105.456924,0.053482503,0.7
,22.640291,105.53151,0.049973298,0.7
,22.661888,105.605644,0.043399233,0.7
,22.683182,105.679344,0.043264057,0.7
,22.704184,105.75263,0.04290711,0.7
,22.7249,105.82552,0.040652942,0.7
,22.745338,105.898026,0.045055013,0.7
,22.98877,106.8132,0.044519626,0.7
,23.023018,106.95066,0.045935366,0.7
,23.039862,107.019165,0.049143597,0.7
,21.47766,102.01611,0.04963041,0.7
,21.522423,102.12988,0.049784042,0.7
,21.566116,102.24172,0.04552764,0.7
,21.60878,102.351715,0.047763918,0.7
,21.650454,102.45994,0.048456255,0.7
,21.691177,102.56645,0.03341103,0.7
,21.730982,102.67133,0.04752782,0.7
,21.769905,102.77464,0.047201287,0.7
,21.807978,102.87644,0.045643818,0.7
,21.952353,103.269646,0.049867693,0.7
,21.986603,103.3647,0.04000174,0.7
,22.020166,103.45856,0.05464815,0.7
,22.053066,103.55126,0.046902172,0.7
,22.085323,103.642845,0.042644653,0.7
,22.11696,103.73335,0.0442756,0.7
,22.147995,103.82283,0.042744696,0.7
,22.17845,103.91131,0.034815457,0.7
,22.208342,103.998825,0.0400556,0.7
,22.237688,104.08541,0.039983884,0.7
,22.266508,104.1711,0.054329894,0.7
,22.294815,104.25593,0.051132742,1.0
,22.429213,104.66818,0.05285654,0.7
,22.454762,104.74845,0.046192456,0.7
,22.479898,104.82806,0.04761337,0.7
,22.504635,104.90701,0.055918608,0.7
,22.552948,105.063095,0.05078408,0.7
,22.599792,105.21688,0.04780252,0.7
,22.622688,105.29296,0.035376098,0.7
,22.645247,105.36854,0.045731723,0.7
,22.667479,105.44363,0.03839537,0.7
,22.68939,105.518234,0.04470042,0.7
,22.710993,105.5924,0.045491807,0.7
,22.732292,105.66612,0.039001696,0.7
,22.7533,105.73943,0.044427227,0.7
,22.774021,105.81235,0.038632464,0.7
,22.854195,106.10036,0.045235217,0.7
,23.037949,106.80037,0.043567054,0.7
,23.055172,106.8692,0.04458266,0.7
,23.072205,106.937874,0.04542492,0.7
,21.526455,102.00175,0.046895612,0.7
,21.571232,102.11555,0.0460034,0.7
,21.614937,102.22742,0.048293777,0.7
,21.657614,102.33744,0.045238696,0.7
,21.6993,102.445694,0.047431156,0.7
,21.740034,102.55224,0.035831373,0.7
,21.779852,102.65716,0.042336527,0.7
,21.818787,102.7605,0.04564288,0.7
,21.856869,102.86232,0.046699803,0.7
,21.966312,103.1593,0.05813973,0.7
,22.001286,103.25564,0.044143885,0.7
,22.035545,103.35072,0.03994163,0.7
,22.069118,103.44461,0.053215697,0.7
,22.102026,103.53734,0.05080143,0.7
,22.134293,103.62895,0.035407018,0.7
,22.165937,103.71949,0.050968226,0.7
,22.196981,103.809,0.0387935,0.7
,22.227444,103.8975,0.0360929,0.7
,22.257343,103.98504,0.048782274,0.7
,22.2867,104.071655,0.049408827,0.7
,22.315525,104.15737,0.056649167,0.7
,22.34384,104.24223,0.04985263,0.7
,22.398998,104.40948,0.037412368,0.7
,22.45229,104.57363,0.05044701,1.0
,22.478271,104.65462,0.04491281,0.7
,22.503828,104.73492,0.049675517,0.7
,22.52897,104.81454,0.04671151,0.7
,22.553713,104.893524,0.05004257,0.7
,22.578064,104.971886,0.05826016,0.7
,22.602037,105.04966,0.053894866,0.7
,22.648893,105.20349,0.05069283,0.7
,22.671795,105.2796,0.04026496,0.7
,22.694359,105.3552,0.049380984,0.7
,22.716595,105.43031,0.04248115,0.7
,22.738512,105.50495,0.050041776,0.7
,22.76012,105.57914,0.043011945,0.7
,22.781425,105.652885,0.03577886,0.7
,22.903355,106.087265,0.04400458,0.7
,22.92276,106.15846,0.04552595,0.7
,22.960846,106.29997,0.045596775,0.7
,22.979538,106.370316,0.04732257,0.7
,23.087147,106.78752,0.045217395,0.7
,23.121408,106.92508,0.049321752,0.7
,23.138258,106.99364,0.048306618,1.0
,21.619968,102.10113,0.042704497,0.7
,21.663689,102.213036,0.043147486,0.7
,21.706379,102.32309,0.045885786,0.7
,21.748077,102.43137,0.043923747,0.7
,21.788824,102.53796,0.03390797,0.7
,21.828653,102.6429,0.042519078,0.7
,21.8676,102.74627,0.044547252,0.7
,21.905695,102.84813,0.049337197,0.7
,21.942968,102.94854,0.056211658,0.7
,21.979452,103.04755,0.044413764,0.7
,22.015171,103.1452,0.049580563,0.7
,22.050154,103.24157,0.04443561,0.7
,22.084423,103.336685,0.044937897,0.7
,22.118006,103.4306,0.052118015,0.7
,22.150925,103.52336,0.044795442,0.7
,22.183199,103.615,0.034011353,0.7
,22.214853,103.70557,0.049174443,0.7
,22.245907,103.7951,0.038212672,0.7
,22.276379,103.88363,0.03776877,0.7
,22.306286,103.9712,0.042726297,0.7
,22.33565,104.057846,0.05115225,0.7
,22.364485,104.14359,0.0593028,0.7
,22.392807,104.22848,0.046127003,1.0
,22.447979,104.395775,0.042204786,0.7
,22.47486,104.47826,0.044044007,0.7
,22.501286,104.55998,0.051848546,0.7
,22.527275,104.641,0.04252221,0.7
,22.552837,104.72132,0.047485854,0.7
,22.577988,104.80097,0.037886657,0.7
,22.602736,104.87998,0.04506407,0.7
,22.627092,104.958374,0.058712345,0.7
,22.651073,105.03616,0.05580605,0.7
,22.674685,105.11339,0.044081654,0.7
,22.69794,105.190056,0.04454804,0.7
,22.720848,105.26619,0.03831269,0.7
,22.743418,105.34182,0.050157845,0.7
,22.76566,105.416954,0.051873058,0.7
,22.787582,105.491615,0.04477689,0.7
,22.809195,105.56583,0.051363256,0.7
,22.932802,106.002594,0.04458725,0.7
,22.952463,106.074135,0.042128995,0.7
,22.971872,106.145355,0.044432815,0.7
,23.009968,106.28692,0.043957427,0.7
,21.668716,102.08675,0.043718226,0.7
,21.71245,102.198685,0.048495058,0.7
,21.755152,102.30877,0.043147106,0.7
,21.796865,102.41709,0.044470098,0.7
,21.837624,102.5237,0.034297824,0.7
,21.877466,102.62868,0.04489137,0.7
,21.916424,102.73208,0.0469909,0.7
,21.95453,102.83397,0.05315728,0.7
,21.991816,102.9344,0.051040065,0.7
,22.028309,103.03344,0.040306065,0.7
,22.06404,103.13113,0.05636121,0.7
,22.099031,103.22752,0.040131558,0.7
,22.133312,103.32267,0.05181799,0.7
,22.166904,103.41661,0.053455867,0.7
,22.232117,103.601074,0.03589436,0.7
,22.263779,103.691666,0.042838804,0.7
,22.294842,103.78123,0.036333755,0.7
,22.325321,103.86979,0.03834672,0.7
,22.355238,103.95738,0.04298679,0.7
,22.38461,104.04405,0.049309917,0.7
,22.41345,104.12983,0.05560697,0.7
,22.441782,104.21474,0.04503895,0.7
,22.49697,104.382095,0.038426585,0.7
,22.523855,104.4646,0.042373132,0.7
,22.550291,104.54636,0.04918539,0.7
,22.576286,104.627396,0.04234258,0.7
,22.601854,104.70774,0.040841244,0.7
,22.62701,104.78742,0.036828794,0.7
,22.651766,104.86646,0.044246122,0.7
,22.67613,104.94488,0.06214813,0.7
,22.700115,105.0227,0.05215853,0.7
,22.723734,105.099945,0.05362448,0.7
,22.746996,105.176636,0.0470212,0.7
,22.769909,105.2528,0.037264224,0.7
,22.792484,105.32845,0.047206853,0.7
,22.814732,105.40361,0.056149032,0.7
,22.83666,105.4783,0.04818822,0.7
,22.858276,105.552536,0.047068138,0.7
,22.879593,105.626335,0.038847312,0.7
,22.900614,105.69972,0.044969935,0.7
,22.921349,105.77271,0.036283113,0.7
,22.941807,105.845314,0.039168764,0.7
,22.961992,105.91756,0.04286423,0.7
,22.981915,105.989456,0.040523686,0.7
,23.00158,106.06101,0.04528764,0.7
,23.020994,106.13226,0.042288527,0.7
,23.040163,106.20321,0.046602834,0.7
,23.059097,106.27387,0.04938224,0.7
,21.717478,102.07235,0.042614534,0.7
,21.761225,102.18432,0.04636664,0.7
,21.803942,102.29444,0.041706353,0.7
,21.845667,102.40279,0.048711065,0.7
,21.886438,102.50943,0.033775654,0.7
,21.926292,102.61443,0.04419254,0.7
,21.965261,102.717865,0.040272288,0.7
,22.00338,102.819786,0.046837065,0.7
,22.040676,102.92025,0.057837516,0.7
,22.07718,103.01932,0.042354744,0.7
,22.11292,103.11704,0.04930198,0.7
,22.147923,103.21346,0.040078044,0.7
,22.182213,103.30864,0.043817747,0.7
,22.215816,103.40261,0.05006898,0.7
,22.248753,103.49543,0.045704108,0.7
,22.281046,103.58713,0.040767536,0.7
,22.31272,103.67775,0.03948307,0.7
,22.34379,103.76734,0.03601853,0.7
,22.374279,103.85593,0.039592437,0.7
,22.404203,103.94355,0.041887403,0.7
,22.433582,104.03025,0.053817347,0.7
,22.462433,104.11605,0.05373004,0.7
,22.49077,104.20099,0.048076306,1.0
,22.545973,104.3684,0.04129399,0.7
,22.572868,104.45093,0.036950573,0.7
,22.59931,104.532715,0.036692142,0.7
,22.62531,104.613785,0.04313256,0.7
,22.650888,104.69415,0.042330448,0.7
,22.67605,104.77386,0.037528895,0.7
,22.700811,104.85292,0.04250167,0.7
,22.749174,105.00921,0.05657489,0.7
,22.772799,105.08649,0.051806767,0.7
,22.796064,105.1632,0.049990274,0.7
,22.818985,105.239395,0.03928745,0.7
,22.841566,105.31507,0.042732015,0.7
,22.86382,105.39025,0.054173425,0.7
,22.885752,105.464966,0.04391531,0.7
,22.907375,105.53923,0.051383004,0.7
,22.928696,105.61306,0.044777628,0.7
,22.949722,105.68647,0.04394985,0.7
,22.970463,105.75948,0.045210015,0.7
,22.990925,105.832115,0.039813966,0.7
,23.011114,105.90438,0.04257088,0.7
,23.031042,105.976295,0.048831258,0.7
,23.05071,106.04789,0.039842766,0.7
,23.07013,106.119156,0.04664629,0.7
,23.089304,106.19013,0.04547383,0.7
,23.108242,106.26082,0.044356596,0.7
,21.766249,102.05794,0.044833932,0.7
,21.810009,102.169945,0.044098232,0.7
,21.85274,102.2801,0.04493204,0.7
,21.894478,102.38847,0.046599627,0.7
,21.935263,102.49515,0.034618087,0.7
,21.975128,102.60019,0.046189643,0.7
,22.014109,102.70365,0.048885364,0.7
,22.052238,102.8056,0.0448114,0.7
,22.089546,102.9061,0.053027026,0.7
,22.126062,103.005196,0.05062375,0.7
,22.161812,103.10294,0.04875698,0.7
,22.196825,103.199394,0.049101133,0.7
,22.231125,103.2946,0.041741572,0.7
,22.264738,103.3886,0.05155581,0.7
,22.297684,103.481445,0.044526603,0.7
,22.329987,103.57317,0.040668093,0.7
,22.36167,103.663826,0.038568627,0.7
,22.392748,103.75344,0.03642277,0.7
,22.423244,103.842064,0.03831477,0.7
,22.453178,103.92971,0.03772407,0.7
,22.482565,104.01644,0.059636027,0.7
,22.511425,104.10227,0.05121214,0.7
,22.594988,104.3547,0.035099674,0.7
,22.62189,104.437256,0.0386234,0.7
,22.648338,104.519066,0.040542684,0.7
,22.674347,104.60016,0.038050655,0.7
,22.69993,104.68056,0.04405504,0.7
,22.7251,104.76029,0.04287048,0.7
,22.749866,104.83938,0.03880895,0.7
,22.774244,104.91785,0.049137957,0.7
,22.798243,104.99572,0.055619378,0.7
,22.821873,105.07302,0.054777563,0.7
,22.845146,105.149765,0.041255943,0.7
,22.86807,105.225975,0.03789215,0.7
,22.890657,105.30168,0.045800436,0.7
,22.912916,105.37689,0.045094807,0.7
,22.934855,105.45163,0.045703497,0.7
,22.956484,105.52592,0.054614373,0.7
,22.97781,105.59977,0.042851362,0.7
,22.99884,105.67321,0.04945383,0.7
,23.019587,105.74625,0.03673331,0.7
,23.040052,105.8189,0.04535433,0.7
,23.060247,105.8912,0.048482433,0.7
,23.08018,105.96314,0.040742785,0.7
,23.099854,106.03475,0.040405635,0.7
,23.119276,106.10605,0.045292765,0.7
,23.138456,106.17705,0.047922406,0.7
,23.157398,106.24776,0.045417696,0.7
,21.815008,102.04354,0.04780957,0.7
,21.858784,102.15558,0.043922305,0.7
,21.901525,102.26576,0.042037502,0.7
,21.943277,102.37417,0.042701814,0.7
,21.984074,102.48087,0.036225554,0.7
,22.023952,102.585945,0.045785252,0.7
,22.062944,102.68944,0.050268866,0.7
,22.101086,102.79142,0.04694219,0.7
,22.138405,102.891945,0.052762147,0.7
,22.17493,102.99107,0.046189215,0.7
,22.210691,103.08885,0.042699862,0.7
,22.245714,103.18533,0.04998239,0.7
,22.280025,103.28057,0.03832534,0.7
,22.313646,103.3746,0.058036495,0.7
,22.346603,103.467476,0.045068774,0.7
,22.378916,103.55923,0.034568164,0.7
,22.410604,103.64991,0.03137899,0.7
,22.441694,103.739555,0.037312787,0.7
,22.472198,103.8282,0.040442925,0.7
,22.531536,104.00263,0.05196335,0.7
,22.560402,104.088486,0.04971654,0.7
,22.64399,104.341,0.03584882,0.7
,22.670898,104.423584,0.04112962,0.7
,22.697353,104.505424,0.04435385,0.7
,22.72337,104.58654,0.045983057,0.7
,22.748959,104.66697,0.047463175,0.7
,22.774134,104.74673,0.03630767,0.7
,22.798908,104.82584,0.03364187,0.7
,22.823292,104.904335,0.04792764,0.7
,22.847296,104.98224,0.05304987,0.7
,22.870934,105.05956,0.055321485,0.7
,22.89421,105.13633,0.035128526,0.7
,22.917143,105.21257,0.04181442,0.7
,22.939735,105.2883,0.0466189,0.7
,22.961998,105.36353,0.043040175,0.7
,22.983944,105.4383,0.049601395,0.7
,23.005577,105.51261,0.048140667,0.7
,23.026907,105.58649,0.04496127,0.7
,23.047945,105.65995,0.04386795,0.7
,23.068695,105.73302,0.039826214,0.7
,23.089167,105.805695,0.047171082,0.7
,23.109367,105.87801,0.050335858,0.7
,23.129303,105.94998,0.036494736,0.7
,23.148981,106.02162,0.04183153,0.7
,23.16841,106.09294,0.044669885,0.7
,23.187592,106.16396,0.047417697,0.7
,23.206537,106.2347,0.043336198,0.7
,23.225252,106.30517,0.048388828,0.7
,23.243738,106.37538,0.045810126,0.7
,21.863733,102.029045,0.04717347,0.7
,21.907522,102.14111,0.042010467,0.7
,21.950277,102.25133,0.044380073,0.7
,21.992043,102.35977,0.042319994,0.7
,22.03285,102.46651,0.034162346,0.7
,22.07274,102.57161,0.047426764,0.7
,22.111746,102.67514,0.0448579,0.7
,22.149899,102.77715,0.050385766,0.7
,22.18723,102.87771,0.05012573,0.7
,22.223766,102.97687,0.047763124,0.7
,22.259539,103.07468,0.046820335,0.7
,22.29457,103.17119,0.043334957,0.7
,22.328892,103.26646,0.040476855,0.7
,22.362522,103.36051,0.053903982,0.7
,22.395489,103.453415,0.04828109,0.7
,22.42781,103.545204,0.030681198,0.7
,22.459509,103.63591,0.037793886,0.7
,22.490606,103.725586,0.04652916,0.7
,22.580475,103.988754,0.049607284,0.7
,22.609348,104.07464,0.048626933,0.7
,22.692957,104.32723,0.03735558,0.7
,22.719873,104.40984,0.038597744,0.7
,22.746336,104.49171,0.037243765,0.7
,22.772358,104.57286,0.04369047,0.7
,22.797955,104.65331,0.039619613,0.7
,22.823137,104.73309,0.034578975,0.7
,22.847918,104.81224,0.03810769,0.7
,22.872307,104.89076,0.059882294,0.7
,22.896318,104.96868,0.052898664,0.7
,22.91996,105.046036,0.04929515,0.7
,22.96618,105.1991,0.04063238,0.7
,22.98878,105.27485,0.05126859,0.7
,23.01105,105.35011,0.04691858,0.7
,23.032999,105.424904,0.051768634,0.7
,23.054638,105.499245,0.04989919,0.7
,23.075974,105.57315,0.04168815,0.7
,23.097015,105.64664,0.04277025,0.7
,23.117771,105.71973,0.04009491,0.7
,23.138247,105.79243,0.04451633,0.7
,23.158451,105.86478,0.05097656,0.7
,23.178392,105.93677,0.040005345,0.7
,23.198074,106.00843,0.039721575,0.7
,23.217506,106.07978,0.046188865,0.7
,23.236694,106.150826,0.045057695,0.7
,23.255644,106.22159,0.044473212,0.7
,23.274363,106.292076,0.05204419,0.7
,23.292854,106.36231,0.047129452,0.7
,23.311125,106.43231,0.045844436,0.7
,21.912518,102.01456,0.04662242,0.7
,21.956318,102.12666,0.038821083,0.7
,21.999088,102.236916,0.040171653,0.7
,22.040865,102.34539,0.046594776,0.7
,22.081686,102.452156,0.034011036,0.7
,22.121588,102.55729,0.049916375,0.7
,22.160604,102.66085,0.04521661,0.7
,22.198769,102.76289,0.054264948,0.7
,22.23611,102.86348,0.044624634,0.7
,22.272657,102.96267,0.04447832,0.7
,22.30844,103.06051,0.043338336,0.7
,22.343483,103.15705,0.047461692,0.7
,22.377813,103.25235,0.03957659,0.7
,22.411455,103.34644,0.04774471,0.7
,22.44443,103.43937,0.04824837,0.7
,22.47676,103.53119,0.032325592,0.7
,22.508469,103.621925,0.034721833,0.7
,22.539574,103.71163,0.04849009,0.7
,22.570097,103.80033,0.050135378,0.7
,22.629467,103.97488,0.047581676,0.7
,22.658348,104.06079,0.05131894,0.7
,22.74198,104.31347,0.037973825,0.7
,22.768902,104.39611,0.03896726,0.7
,22.795372,104.478004,0.039093755,0.7
,22.821402,104.55918,0.03766751,0.7
,22.847004,104.639656,0.04333455,0.7
,22.872194,104.71947,0.03684068,0.7
,22.89698,104.79864,0.04178492,0.7
,22.921375,104.87719,0.056267943,0.7
,22.945393,104.95514,0.052619863,0.7
,22.96904,105.03252,0.04565117,0.7
,23.015272,105.18563,0.03809478,0.7
,23.037876,105.26141,0.04923438,0.7
,23.060152,105.3367,0.052530333,0.7
,23.082106,105.411514,0.046276554,0.7
,23.10375,105.48588,0.04490973,0.7
,23.125092,105.559814,0.037008315,0.7
,23.146137,105.63332,0.047648188,0.7
,23.166897,105.706436,0.03931842,0.7
,23.187378,105.77917,0.03964862,0.7
,23.207588,105.85154,0.048888337,0.7
,23.247221,105.99525,0.041889645,0.7
,23.266657,106.06662,0.042877708,0.7
,23.285849,106.137695,0.0481766,0.7
,23.304802,106.20848,0.042542104,0.7
,23.323524,106.27899,0.04871933,0.7
,23.34202,106.34926,0.04508534,0.7
,23.360294,106.41928,0.04721638,0.7
,21.96129,102.00012,0.04862377,0.7
,22.04789,102.22254,0.040850565,0.7
,22.089678,102.33105,0.049366653,0.7
,22.130512,102.43785,0.03370742,0.7
,22.170427,102.543015,0.049522918,0.7
,22.209455,102.6466,0.045473643,0.7
,22.247631,102.74867,0.04717943,0.7
,22.284983,102.8493,0.046624593,0.7
,22.32154,102.94852,0.045296647,0.7
,22.357334,103.04639,0.04321799,0.7
,22.392387,103.14296,0.047659367,0.7
,22.426727,103.23828,0.04405215,0.7
,22.460379,103.3324,0.04093588,0.7
,22.493362,103.42536,0.049926274,0.7
,22.525703,103.517204,0.040178385,0.7
,22.55742,103.60797,0.034493815,0.7
,22.588535,103.69771,0.040524505,0.7
,22.619066,103.78644,0.053153694,0.7
,22.678452,103.96104,0.046668578,0.7
,22.707342,104.04698,0.04680359,0.7
,22.73572,104.13206,0.04424026,0.7
,22.7636,104.2163,0.048165083,0.7
,22.790997,104.29974,0.030959737,0.7
,22.817926,104.38241,0.03637756,0.7
,22.844402,104.464325,0.03790263,0.7
,22.87044,104.545525,0.03957174,0.7
,22.89605,104.62604,0.042290628,0.7
,22.921246,104.70587,0.03597949,0.7
,22.946037,104.78507,0.049262304,0.7
,22.97044,104.86364,0.050675973,0.7
,22.994463,104.94162,0.049693808,0.7
,23.018118,105.01902,0.043106478,0.7
,23.041414,105.09587,0.033180833,0.7
,23.064362,105.17219,0.04398635,0.7
,23.086971,105.248,0.049421854,0.7
,23.109251,105.32331,0.046118602,0.7
,23.131212,105.398155,0.039970066,0.7
,23.15286,105.47254,0.044033222,0.7
,23.174208,105.5465,0.036734223,0.7
,23.19526,105.62004,0.042147156,0.7
,23.216024,105.69318,0.042194456,0.7
,23.23651,105.76594,0.042444125,0.7
,23.256723,105.838326,0.048798855,0.7
,23.276674,105.91037,0.041153785,0.7
,23.296366,105.982086,0.034694936,0.7
,23.315805,106.05348,0.047076527,0.7
,23.335003,106.12458,0.046938714,0.7
,23.35396,106.1954,0.044660356,0.7
,23.372686,106.26594,0.04903638,0.7
,22.053858,102.09785,0.045761243,0.7
,22.096655,102.20816,0.046651956,0.7
,22.138456,102.3167,0.045054004,0.7
,22.179302,102.42353,0.03676051,0.7
,22.219229,102.52873,0.04850176,0.7
,22.25827,102.63235,0.039361756,0.7
,22.296457,102.73445,0.043922782,0.7
,22.33382,102.835106,0.05052806,0.7
,22.37039,102.93436,0.04889967,0.7
,22.406193,103.03226,0.04009122,0.7
,22.441257,103.12885,0.040578116,0.7
,22.475607,103.22421,0.052284155,0.7
,22.509268,103.31836,0.04180106,0.7
,22.542261,103.41135,0.047800217,0.7
,22.574612,103.50322,0.031980548,0.7
,22.63746,103.68378,0.039010376,0.7
,22.727404,103.9472,0.040211007,0.7
,22.756302,104.033165,0.046564158,0.7
,22.784687,104.11827,0.041631497,0.7
,22.812574,104.20254,0.042533197,0.7
,22.83998,104.28601,0.032713134,0.7
,22.866917,104.368706,0.03661651,0.7
,22.8934,104.45065,0.041817203,0.7
,22.919445,104.531876,0.03637509,0.7
,22.94506,104.61241,0.036733083,0.7
,22.970263,104.692276,0.03815979,0.7
,22.995062,104.7715,0.04719717,0.7
,23.019472,104.8501,0.047453422,0.7
,23.0435,104.9281,0.0431158,0.7
,23.067162,105.00553,0.0440106,0.7
,23.090464,105.082405,0.039437845,0.7
,23.136032,105.23458,0.04229654,0.7
,23.158318,105.30992,0.047469296,0.7
,23.180285,105.38479,0.039741214,0.7
,23.265118,105.67992,0.038208622,0.7
,23.285608,105.7527,0.041640464,0.7
,23.305826,105.82512,0.04519147,0.7
,23.32578,105.89719,0.040633097,0.7
,23.345478,105.968925,0.03970123,0.7
,23.384125,106.11147,0.043833394,1.0
,23.403086,106.18231,0.04498216,0.7
,22.102612,102.083405,0.046045545,0.7
,22.14542,102.193756,0.038520288,0.7
,22.187237,102.30233,0.040557228,0.7
,22.228096,102.409195,0.041151807,0.7
,22.268034,102.51442,0.049327724,0.7
,22.307087,102.61807,0.042378683,0.7
,22.345284,102.72021,0.046106838,0.7
,22.382658,102.820885,0.056886263,0.7
,22.419239,102.920166,0.038540754,0.7
,22.455053,103.0181,0.037699193,0.7
,22.490128,103.11473,0.044981312,0.7
,22.524488,103.21011,0.048056412,0.7
,22.558159,103.30429,0.045307543,0.7
,22.591162,103.39731,0.05211709,0.7
,22.62352,103.48921,0.027837994,0.7
,22.655256,103.58004,0.037885066,0.7
,22.776356,103.93333,0.043026853,0.7
,22.805262,104.019325,0.04124477,0.7
,22.833654,104.10446,0.042473923,0.7
,22.861551,104.18876,0.039511647,0.7
,22.888964,104.272255,0.035087768,0.7
,22.915907,104.35497,0.038967405,0.7
,22.942398,104.43695,0.040236436,0.7
,22.968449,104.5182,0.03895282,0.7
,22.994072,104.59876,0.036916215,0.7
,23.019281,104.67866,0.04621034,0.7
,23.044088,104.757904,0.042147487,0.7
,23.068502,104.83653,0.041334253,0.7
,23.092539,104.914566,0.0463592,0.7
,23.116205,104.99202,0.04300938,0.7
,23.139513,105.06892,0.044157036,0.7
,23.162472,105.14529,0.0394284,0.7
